transaction_id,user_id,timestamp,amount,merchant,location_city,location_state,is_fraud_actual
b6b87761-23a7-4c0d-a13f-b3563ae96f26,8f03049b-33d0-44c6-9ba5-b9a084c8b550,2025-10-14 02:29:21,3862.11,Perry-Norton,Port Paulafort,AZ,1
d473b294-d85a-480e-9bf3-0d4b0a834859,767a3557-798f-49b2-bae5-3df59fc2cd05,2025-10-14 02:29:31,1332.22,Neal Group,Duncanborough,MN,0
d22b0006-1808-41c3-886d-35f9701def23,4c3cc7fb-2908-4901-99b2-471b7f266ac5,2025-10-14 02:29:41,75.57,"Dillon, Holt and Ramos",Port Jacqueline,NC,0
a719187d-12b2-4097-b772-7118def3cc05,fd4f7601-8f06-4d16-908a-d8b360419ac7,2025-10-14 02:29:51,1630.61,Ramirez-Owen,New Cynthiafurt,IA,0
b4fb429d-1e59-44f8-8235-56dd1b7120bd,78578bc1-9485-4135-9559-bbdea9cf4230,2025-10-14 02:30:01,83.38,Sanders-Cook,Greerburgh,VI,0
22c25b42-4ce1-4149-8628-d21e67e6b941,15dd2549-ac04-48fc-9dea-4a1ea146a6e0,2025-10-14 02:30:11,81.11,Lewis-White,North Sharonview,SC,0
96737d6b-9448-407f-b8d4-5f50b725ad73,6c814997-1809-4476-9b65-7e10c5f57fa0,2025-10-14 02:30:21,855.87,Farrell and Sons,Port Caroline,DC,0
5b9fdd13-4c8a-41f4-bfa2-5092731694d1,d0b89220-450d-4ede-95cc-eea7a5bcae5f,2025-10-14 02:30:31,27.77,Mayo Group,West Jaredfurt,SC,0
ab7725ed-519a-4bcc-88c6-9109efe4b685,f0f2e5ac-03ff-4812-8936-51975e03331d,2025-10-14 02:30:41,1213.43,Owens-Smith,Halltown,IN,0
ebbf5471-4021-492b-bbdf-8736c77bc251,2490d23f-43f7-4e8d-bc73-39f298ee1ccf,2025-10-14 02:30:51,1181.5,"Cochran, Gomez and Anderson",East Michael,WA,0
9c1f8031-84ad-4992-b884-75c986b7722a,7463c2fc-b599-4439-8ae1-f67a0e42779c,2025-10-14 02:31:01,461.16,Cowan-Ashley,Donnaberg,OH,0
3c372224-56a2-496b-ada1-e9b48f031a5b,93f37488-2ae3-4765-97fc-186eff4eaac5,2025-10-14 02:31:11,208.52,Rodriguez-Cunningham,Villanuevamouth,WY,0
ecb67826-94e1-4610-9d7a-130244cf80b1,ee4309e7-2a05-4232-9b01-d9b93e27d583,2025-10-14 02:31:21,80.16,Long and Sons,Christinemouth,MT,0
ad088405-4fe6-4aae-8189-f340553243e3,b7324465-e0f4-4fdf-8b73-59f1479eb5dd,2025-10-14 02:31:31,290.48,"Collins, Hernandez and Mcdaniel",Allisonhaven,OK,0
efac90ac-762e-4b28-bec8-7d811419cc4d,e849df54-2573-4deb-8c71-d51207282531,2025-10-14 02:31:41,416.31,Guerra and Sons,Riddlestad,PA,0
15df121b-32d0-4bcd-a4ea-efb2bde80dac,d18ba781-16be-4def-aff3-e03a07cd6628,2025-10-14 02:31:51,644.48,"Torres, Sawyer and Ferguson",Huangton,DC,0
2e01220f-b34a-4f39-97f4-95a558c5afc6,7bb0bce2-3d69-405a-8a12-cedb902d5526,2025-10-14 02:32:01,1119.68,Cobb-Raymond,Harpermouth,ID,0
5b5c7d6d-b8c1-4125-a1e8-4363dbbcc5c5,2c8baeb9-1c02-4844-88ab-fe330a63757b,2025-10-14 02:32:11,1385.8,Hickman Group,East Lisahaven,ME,0
a8fe86ee-44b4-4495-8aef-bfb4115f488f,eb70cf1d-9aa7-440c-a75d-a3e3bc354402,2025-10-14 02:32:21,100.65,Blankenship LLC,South Alexborough,SC,0
4884d072-e488-4238-ac51-350ebe0d2875,3cca33f5-dd41-4b27-9aeb-5fc6a82a4c68,2025-10-14 02:32:31,308.83,Contreras-Williams,Martinberg,GU,0
b814b992-8113-466c-987c-401ec058d05c,e98bd6ff-3923-44a6-8394-55e2282f35da,2025-10-14 02:32:41,1130.77,Mooney Group,New Ellen,FM,0
9aefd6d3-bde3-4669-9926-ed930e108d8c,287d530c-2714-4021-adfb-d2a3357ba935,2025-10-14 02:32:51,1045.97,Cruz-Bryant,East Justin,NH,0
6445fd92-2232-4476-bf7f-d79a73c76756,077371d0-cb48-4e1f-abb3-8e4f6b1325b3,2025-10-14 02:33:01,1527.14,Pace-Davis,North Anna,VA,0
2c735e31-fc66-48bc-b3e8-f2a7110e62ad,11e03dc7-18bc-4ba7-9a09-a0673fdcd8d9,2025-10-14 02:33:11,1997.09,Mcconnell LLC,Danielville,HI,0
902bcc47-94da-4721-a797-5a0fa5b32f6d,bd983448-d508-45f5-b782-75254437c5ae,2025-10-14 02:33:21,270.11,Jones LLC,West Tara,KS,0
63506b02-c36e-4ffe-a8da-a7b59e535c67,905dbaae-5d5b-43e8-9eba-13fcd0cd8fe5,2025-10-14 02:33:31,771.88,"Henderson, Hudson and Ford",New Eric,FL,0
6ddea776-e2c7-495e-9564-484f8b91b301,0d5ff8de-e007-40b7-a82a-31e2c7f84ca3,2025-10-14 02:33:41,1875.64,Lynch-Patrick,Elizabethmouth,AZ,0
c7387e7a-826f-4c7d-95cb-4843563573bb,3c1c4498-bbb1-4c2d-aa18-a47d1654c2f3,2025-10-14 02:33:51,299.08,Mitchell Ltd,Scottborough,KS,0
3e6c6f31-efa7-4768-a0d2-9d20d30e173c,a1f6cb97-09f0-4b6b-ab45-f91ff81541a3,2025-10-14 02:34:01,1907.1,"Schmitt, Jones and Patterson",Kimchester,ND,0
a9e82f8b-d57c-4f57-bbc9-16cc3579d017,e9274b54-2a69-44e1-9c34-b4c4549336d3,2025-10-14 02:34:11,1003.32,Castillo-Ellis,Vanessaburgh,KS,0
a09cf908-6b5d-459f-bddf-2a1c14dab80c,007133c9-1e6a-424d-a953-1f1dc1133730,2025-10-14 02:34:21,1459.71,"Wall, Valencia and Porter",Kevinbury,UT,0
0bd8d047-456b-48bf-8e7a-3a56397fb985,90da6aae-c0b0-4782-b231-759bcaf8d951,2025-10-14 02:34:31,516.51,Cunningham-Holt,Port Shawn,MA,0
d6874dbf-2eab-46ae-8773-2a70e3ebc5b4,1064d9e0-7810-4dc7-8703-ec47239519ce,2025-10-14 02:34:41,1217.15,"Lopez, Mccormick and Ramirez",East Dianaview,PW,0
1accb84d-bbe0-4e73-8b98-9da365478654,f3449ff3-3c38-49e8-bf50-35418d309504,2025-10-14 02:34:51,1281.62,Cherry LLC,Oscarton,KS,0
7b2ec807-8293-4194-8a54-4ea48d65072f,ae21ba78-8399-4970-bb4f-74b90d4d32f7,2025-10-14 02:35:01,918.75,Walker Ltd,Port Thomasview,ME,0
f6871207-2948-47e9-b631-6e078b8b61df,694fe03a-b941-44f7-b05a-022d95226fce,2025-10-14 02:35:11,572.12,"Smith, Jones and Hester",Geoffreyville,CT,0
7272ce9b-d835-4501-8a9f-5dedff48d17d,02ab5f64-25e0-4842-96ba-4732db0ee8e8,2025-10-14 02:35:21,683.72,Carter-Hess,Murphyshire,VA,0
bd6a7048-242e-4587-b2aa-bb66ba3de1fc,09d76a51-9bb0-4d04-bd93-f7aa0b8b3b9a,2025-10-14 02:35:31,591.4,Anderson-White,North Josephton,CT,0
899c68cd-dd39-41d3-869b-b4f3d3a87491,ad987162-dbba-45f3-9ff5-4782d2753d9e,2025-10-14 02:35:41,148.37,Boyd-Rivers,Port Ricky,DE,0
0232bc6a-969b-4847-b792-1b3835189475,36abd989-8357-482f-9400-f71101d2eac5,2025-10-14 02:35:51,1447.38,Armstrong PLC,Port Sherritown,MD,0
9cd6a4fe-4acd-44a7-9def-1608da3418fc,0dcdb0fa-67e0-404f-975d-8c9011fd1acd,2025-10-14 02:36:01,783.73,Webb-Thomas,New Jeremiahstad,VI,0
65fd8707-1076-42ef-a9b0-8477ddac34a5,642ebc93-f911-4ca6-8edf-800d3a0838ac,2025-10-14 02:36:11,218.65,"Soto, Parker and Rivera",Krauseview,CT,0
8062abc5-a107-436d-bc90-76b23dace50d,78fac6cd-0d28-4637-800d-3d0cdf5364a1,2025-10-14 02:36:21,1003.99,"Russell, Mitchell and Rose",East Juanstad,AL,0
63b8d286-c358-46cd-861a-72c797e4d3c5,9159845f-395d-4215-8990-6b48a17fae9d,2025-10-14 02:36:31,863.15,"Lewis, Beck and Hartman",Charlesfurt,WI,0
b18e2ca6-a5e5-44c6-8bc9-fcc48ca082d8,c794434b-a55f-4cf2-8590-df5f81697732,2025-10-14 02:36:41,1800.48,Garrett and Sons,North Jennifer,FL,0
534c44a4-7cf9-4b49-9fee-2d90d7cab3e2,efc641e8-86dc-4aa5-aa70-679efc02d777,2025-10-14 02:36:51,368.39,Hunt PLC,Carolview,VA,0
c7f29803-69b1-45a8-8f65-6c8778dcbab3,53ca898d-8dea-4c2e-8c66-a4127b48793b,2025-10-14 02:37:01,903.22,Salazar Inc,Jonborough,FM,0
a7aff40a-6e35-4204-a6d5-9783ebc0e9ce,cac5e786-7936-45ce-8654-dbab341af4dc,2025-10-14 02:37:11,320.31,Fitzgerald-Parker,Harrisland,IN,0
217872ed-57af-4670-ab7f-c24a368150be,ce63e29e-3a51-483a-a5eb-100750f4319a,2025-10-14 02:37:21,1072.06,Hill-Peterson,Jenningsmouth,NE,0
3b65d801-214f-47e8-a1a6-ac3bf1c8c534,1bfa02c7-b721-417b-b1a7-94e0c384d0bc,2025-10-14 02:37:31,1675.36,Stevenson-Phillips,North Anna,PW,0
f22e682f-0b59-41d0-b897-41ed1c7e47ef,8d02f436-b800-4d0c-b5a7-ed1200c0caab,2025-10-14 02:37:41,469.84,Phillips-Obrien,North Jenniferview,PA,0
d394f400-c67b-49cd-8f4b-ab4c2f1f7ba2,caef2306-7820-4832-89a8-9fceb4700cd8,2025-10-14 02:37:51,588.3,Patterson Ltd,South Amyview,OR,0
a61bd024-0a41-4cd3-ba70-fc206172e71b,f71c8e22-b9d1-4111-9892-7ced8bc75558,2025-10-14 02:38:01,1537.46,"Tucker, Booth and Thompson",New Carol,VA,0
9c17e357-b693-49c7-9c7d-9d36c613b025,250c4fd8-7ff2-4051-ba98-880df130c698,2025-10-14 02:38:11,1061.87,Santana Inc,Port Kimland,MD,0
6981d9e0-4aff-4195-b02f-28a65984f9cf,4dcaf878-3e9b-4455-8781-3cb961a8435c,2025-10-14 02:38:21,665.13,"Ferguson, Callahan and Davis",Lake Jeffrey,VT,0
2ef85a7f-c128-4dad-a420-68dcf8421bbd,cf9551a2-028c-4433-ac7f-cda66ec84256,2025-10-14 02:38:31,755.57,Lee-David,Robertville,IL,0
98bcaaf6-16a5-482a-a820-c4d8ac3b5470,fe29ddcc-fa82-471d-8aee-e02579e938ec,2025-10-14 02:38:41,1891.77,Collins-Fox,Loweside,GA,0
f21ada9f-9dc1-4d24-a89c-415b7e4ae78e,2f2827d4-5a12-44b8-a90c-c2b2255bb0ce,2025-10-14 02:38:51,1331.05,Arnold and Sons,Patrickside,TX,0
d8f60682-ecfc-41a2-ad79-c3c6c806c2fd,6ddb9b6f-9d72-49f2-8b9f-87f11125b296,2025-10-14 02:39:01,10299.79,Taylor PLC,Courtneyborough,NJ,1
68ee3638-7fdc-497f-97e0-cd92d0e391a9,c4f8542b-93f9-43db-8cd0-fd1d442626c0,2025-10-14 02:39:11,1158.93,Wells-Villanueva,Allisonfurt,FL,0
01701d86-2266-4648-9a96-74c80f883d05,a37b9618-522b-4727-80e1-410abc6b8767,2025-10-14 02:39:21,125.53,Archer-Young,Simpsonstad,CT,0
bbfdf99c-d438-4ff9-9c8e-353dc773abe6,65e1331f-0d9d-4623-8bc8-17ebff57c04c,2025-10-14 02:39:31,1237.2,"Daniels, Skinner and Chavez",Washingtonland,OR,0
6a3098d2-b215-4475-92a1-7780e3c53542,4a9a119b-6f56-427b-98ac-ae5bc0ac5762,2025-10-14 02:39:41,209.45,"Hernandez, Whitney and Gilbert",Rodriguezstad,NH,0
36e3f4ae-567d-40e0-bfe6-cabc9d8545fa,47edb15c-7a8b-436f-bba6-c11519e6ce60,2025-10-14 02:39:51,789.6,"Bradshaw, Lee and Salas",West Davidshire,NV,0
696879a6-4b87-4ac9-990b-2bf3f79d8546,f43df438-204f-45bb-9553-e36dccbb70af,2025-10-14 02:40:01,1056.54,Jackson-Baldwin,East Kerry,FM,0
b37706e8-6f49-410a-bb97-a1511ed58c0d,26df0ac7-fbf1-41ff-bc47-386f94802ffe,2025-10-14 02:40:11,1156.93,Blair Ltd,Lake Audreyfurt,ME,0
04c51412-2c8a-407b-9793-478d2d9a3dbe,448a5cbd-5d10-4cdb-80fe-42134f50467d,2025-10-14 02:40:21,118.22,"Dyer, Macias and Tapia",New Jenniferbury,ME,0
b61b30fb-dd39-4ddb-9f88-911077bd2de5,ee58a7cc-9df3-4ea3-b64d-3c3b7f56f892,2025-10-14 02:40:31,1174.73,"Hill, Thompson and Sanchez",Mendozabury,WI,0
52e50762-941f-4f6a-91f7-ed4491b46fe8,b19e02b9-4189-49c5-bc36-7263a901d921,2025-10-14 02:40:41,16.59,"Long, Frank and Manning",West Codyhaven,DE,0
0dc3c368-4fdc-4ff1-820f-e6518c010bf8,c51cd10f-18a1-44cc-9a99-387489a47640,2025-10-14 02:40:51,1753.67,Mcgrath-Webb,Carolbury,IN,0
4d4966c6-9926-4b63-8de5-b4916fbf62b3,88963faf-d9d8-4356-9735-3a80c9b67f80,2025-10-14 02:41:01,1104.89,"Hernandez, Palmer and Medina",Blanchardton,CO,0
4639ee7b-3a8d-468f-b895-3cb3053ea84a,b756b6b1-9ce3-4e6a-8e8e-fa5935ea4b82,2025-10-14 02:41:11,1800.14,"Cruz, Webb and Morrow",Nelsonland,DC,0
5684c1a7-829f-4cba-824c-58efb1a7725b,e8cd51e5-ff2c-4ab8-b130-cb124c7d936e,2025-10-14 02:41:21,1109.81,Dawson-Smith,Timothystad,CT,0
63002a35-912f-4ea5-99a7-ee2397ca740f,c7946213-cd1b-4a50-9f0a-006d0433c9bc,2025-10-14 02:41:31,103.02,Johnson PLC,Welchland,MA,0
10c95c0c-9aa3-4eda-9c1e-1b2fed03a3b2,854eb93c-2d45-4666-a39c-72bbfe8a5f10,2025-10-14 02:41:41,1715.85,"Macias, Montgomery and Lawrence",Hendersontown,NC,0
602d6205-6f0c-414f-92ee-88c572072d9a,5e5752b1-59a3-4bbd-b5ad-e8242a92922b,2025-10-14 02:41:51,1463.85,Smith LLC,Port Heather,NE,0
78f34171-032c-4513-9e03-65a7fb8e2221,eaf8a845-49e3-446c-a48b-0275fd0ef0a8,2025-10-14 02:42:01,994.14,Rosario-Smith,Youngville,KY,0
aa66e373-95a3-4826-ba66-796327bd622a,e8bc5feb-5e84-49c9-86da-09498997c7e9,2025-10-14 02:42:11,1729.33,Williams PLC,Port Amy,NY,0
10ad201c-2209-42ec-a99f-a35f71724845,55c5e900-8aef-464e-a962-02192e973070,2025-10-14 02:42:21,444.55,Thomas Group,North Pennyport,AS,0
0503455f-b6f3-448a-8986-a54979b81a46,6d283e30-d1b7-4afc-adf6-d6f4006cc55a,2025-10-14 02:42:31,1614.89,Jones LLC,Pearsonview,ND,0
a8e20c76-85a4-4250-a8a2-0296af870d5c,3c2eeb95-714d-446e-aeea-9771b89f8e16,2025-10-14 02:42:41,581.86,Young Group,Julieshire,NE,0
5a152f95-7976-49b7-97a6-468c435d66ab,b0ebaa3a-576a-4ad3-bc94-836e2241e147,2025-10-14 02:42:51,814.85,Jenkins-Williamson,Kimmouth,MP,0
e7354b2e-70af-4edc-b381-2fb8e63a7be1,5eb52cd0-0ae5-422d-8da2-a5acc2905392,2025-10-14 02:43:01,1782.69,Monroe PLC,Hollyfort,IL,0
3949832e-702e-4122-a6a6-4d26a4e0e65d,4df7943f-8ff5-4fa0-9721-3d67f24c27ca,2025-10-14 02:43:11,1164.4,Powell-Ortega,Rachelland,GU,0
4248ce79-fb06-48d6-a00a-d28e477353bd,d20e9f4f-a640-4bdf-80ad-0dfdf1b7e783,2025-10-14 02:43:21,728.3,Horton Group,Wrightberg,FM,0
aa5c6e93-e20f-411f-b54c-de1ed8c8d2cd,59cfb1dc-7ad1-4d70-8bef-8b3e17cedab8,2025-10-14 02:43:31,998.26,"Griffith, Mills and Robinson",Lake Gregory,IA,0
787b15cf-8ee2-43db-ae81-34aaeac22ccf,d90d08c4-1745-41eb-b738-318789b9e2a7,2025-10-14 02:43:41,1492.3,"Cooper, Smith and Ramirez",North Samuel,NE,0
8d0c2a40-174f-4bb6-979c-4ef2c2e3e697,bfd28579-399d-4fb8-945b-fbb77068eede,2025-10-14 02:43:51,118.17,Vance Group,Port Christopher,MT,0
64fe8a60-0973-4dcf-be68-9cb94b1e177e,03a67bcf-ba27-47b8-bb5b-8d787aea4beb,2025-10-14 02:44:01,138.74,Rios-Gilbert,Jasonchester,NE,0
1fb93fff-2e59-4ea3-adec-820eb5ac8736,e579bba0-b333-4063-874f-038ff921e234,2025-10-14 02:44:11,1812.52,Ramsey-Anderson,Alisonchester,ME,0
e315e8ef-767d-41b1-991b-e0bbfd5eb9d5,a6ee2636-d581-4fb7-b68e-bfd5323ea49f,2025-10-14 02:44:21,322.62,Peterson-Moreno,West Frederickburgh,AZ,0
121a96d0-9390-4fc1-94d1-39f9a9215002,f7776dac-4a70-4bce-898a-fd240851e6f1,2025-10-14 02:44:31,553.77,Nash-Hammond,East Chelsey,MS,0
20add4fb-2165-45f7-8076-e73c77f1e67a,d11dbbaf-7b2a-474c-87f6-bb2d4af929ba,2025-10-14 02:44:41,1081.63,Ramirez Group,Paynestad,NC,0
f3fcc977-41db-40cc-a284-df4320e10120,fbbc8c94-93f6-40c7-b75a-cbe511b3cf84,2025-10-14 02:44:51,880.31,"Ramos, Henson and Wright",Johnsonborough,VI,0
15d7af38-cf96-49d4-a12a-7391b9f86bef,c0555976-69d2-49a7-8f58-0ebb84f72558,2025-10-14 02:45:01,196.66,Murray Group,Sarahstad,ND,0
46c7a4d7-5187-45a9-90f4-809a81e10e23,e09e99e4-70a0-4cb4-ab1b-710fc1a61662,2025-10-14 02:45:11,8068.13,Barnett Group,Lake Jacobport,ME,1
58c1a095-9eec-46f9-8dea-f8c65eb1ab8a,54b9a516-c618-4d0c-82d3-094d7de97e6f,2025-10-14 02:45:21,1379.74,"Graham, Miller and Cox",West Lauren,AR,0
45fcb7c7-0e8d-440e-a20a-84875c5c9263,ebcde48b-5514-41fe-a28e-a2c5061f446d,2025-10-14 02:45:31,616.38,Wallace LLC,South Audrey,NE,0
967a07bb-01b4-4e77-af86-de0697068d0d,12a06b4c-5bab-417f-a7a1-176a90f5496f,2025-10-14 02:45:41,620.27,"Griffin, Thornton and Rangel",East Stephanieshire,FM,0
826a97d6-0fde-4c04-9ec3-70dedfeade9f,a37e171d-cc3e-425f-8394-fd111c3681e1,2025-10-14 02:45:51,289.11,Jones-Garcia,West Stephanie,MH,0
c5f24367-bc69-46ec-bf0f-125f3665e4c0,4234fd29-765a-4f42-b088-13f47bb054c0,2025-10-14 02:46:01,1089.93,"Russo, Ryan and Reynolds",Lake Hannahfort,RI,0
94bbac03-c4d7-4160-b919-433963c32516,f3e65c97-7c8b-4071-87ff-8de5a193f224,2025-10-14 02:46:11,729.29,Salinas LLC,Wrightmouth,TN,0
eaacb058-ec2d-48f3-a893-8de82093c98b,81c63401-e825-44fc-ab83-13c123f42a1c,2025-10-14 02:46:21,591.4,"Lin, Jackson and Parker",East Tylerfort,TN,0
c8a79f73-b574-4cf4-b364-5abbcd4b0a2d,91e0b505-3dce-4d11-8c57-367666cba137,2025-10-14 02:46:31,1204.53,Weaver-Lee,Jamesmouth,AK,0
5a7bd85c-7144-4fe3-81f1-0be836b757c0,cf0f6567-d0a0-4a3a-b549-6160f3423752,2025-10-14 02:46:41,420.2,Molina Inc,West Jasmineland,MT,0
08703464-1f0b-41ef-968c-68e160080775,26cf6796-53f1-4cde-8293-db4b49a23161,2025-10-14 02:46:51,1194.94,Strickland-Dickerson,Port Amyfurt,PW,0
4564329b-03e6-4788-9eb9-52f9ac1df89d,41a38f4a-5585-4797-806b-50fd93f2b704,2025-10-14 02:47:01,799.13,"Weber, Ritter and White",Velezton,VI,0
0207d0cc-9373-4329-adb9-e4ca08a7c7a2,1a2c9cdd-43c7-4306-89a9-0a787e8550db,2025-10-14 02:47:11,1123.87,Wells PLC,East Jeffrey,NC,0
bff33099-c8c1-44d8-ba07-a42cd8637f14,9b378484-db92-46da-b8e8-daf029a8e695,2025-10-14 02:47:21,1862.42,Powers Inc,East Alisonton,MA,0
20fb5ab4-343b-4623-a8ce-4af7e87bc9a4,ca99e010-728b-4a7a-8453-0891628bf37f,2025-10-14 02:47:31,1403.03,Roberts-Francis,Wangbury,NC,0
4aaa3b2e-5e2e-46f0-988c-54af7a151019,3ca6eb76-c2c9-4dd3-bdf8-01e47e144805,2025-10-14 02:47:41,1905.62,Wallace-Wilson,Port Anita,NH,0
93e5540a-6f45-4d23-97f3-5be090579370,0490ac8a-47a8-4e0b-8c7f-a08bf63f5e34,2025-10-14 02:47:51,1185.2,"Hutchinson, Gilbert and Morgan",Snyderchester,SD,0
a1cf90f4-aa39-4334-9d34-cb377e917166,75378932-6f7d-42f8-9aa8-994aa43aa36c,2025-10-14 02:48:01,1770.13,Sanders Group,Goodmanside,TN,0
f44939b5-24e6-497e-b4ab-3e9ce59c54c1,7739ffe6-6c7e-4518-a9b7-ace8cc5d268e,2025-10-14 02:48:11,1334.89,Aguirre-Craig,Seanstad,AK,0
49ebda75-c34b-4f5f-aa61-f7d8a99a7f91,48756fbc-1e93-4cd6-9c4b-c5eb78691cf9,2025-10-14 02:48:21,881.76,Johnson PLC,South Jacob,UT,0
7f0c796b-bac1-4caf-9fd0-c584b6dcfb62,898a6502-9cc7-450b-95da-a01fbb2dcce7,2025-10-14 02:48:31,1695.18,"Harris, Watson and Carson",Stacyland,DC,0
bd2a3b56-fb2e-45bd-916e-44406c6028df,a451a8b3-346d-4360-807f-5b0ecc0a75de,2025-10-14 02:48:41,1631.81,"Thompson, Garcia and Holt",Tranborough,AS,0
49c2e078-e608-4ec5-ace5-322baf14e451,f5d4a625-cfc9-4411-9328-7d55eeac1a8a,2025-10-14 02:48:51,896.73,Ho-Fuller,South Brandon,ND,0
6ceb951f-d7b9-4783-884f-fde911cc4acb,99c57182-df56-4cb6-938a-576d72484e98,2025-10-14 02:49:01,1422.35,Brooks PLC,Lake Aaron,VI,0
c0eddacc-acd9-49fa-87a3-e64084f472b8,241a760d-48d2-4ca9-8f0b-645f3cc595f7,2025-10-14 02:49:11,411.01,Flores-Johnson,West Zacharyfurt,TX,0
cf6a7f6c-7dc8-4661-ba68-65a7e216c012,598c2728-7b16-4b1a-8354-0e25749614c0,2025-10-14 02:49:21,122.79,"Padilla, Sanders and Schmidt",Stephaniehaven,AR,0
e564edeb-b494-4b34-aefb-6e338711535c,c6491efe-f26e-4c22-9807-174ccadf5ade,2025-10-14 02:49:31,477.69,"Brown, Gross and Baxter",South Christophershire,SD,0
9e7644be-d161-4ba0-a3ef-d8bb74b449a8,b5622cd7-5bdf-4594-962f-5c77617979fb,2025-10-14 02:49:41,1619.06,Wallace PLC,Thomashaven,MD,0
65032a5d-574a-4e1f-ae40-e79621653f3f,50590220-a980-4363-b285-ed5b7c0ce4d8,2025-10-14 02:49:51,1353.59,Rodgers-Chandler,Port Patrickside,WI,0
d452b47c-6f5b-481b-8495-a100f80688e1,ee143f81-cdf5-46ad-b24c-43f8b1cbb4d0,2025-10-14 02:50:01,116.63,Singh-Lawrence,South Matthew,DE,0
f40b24d3-f7ba-41c1-92f0-5592cb4a86f8,68179dd6-43bf-4573-8fd7-143acb0a48fd,2025-10-14 02:50:11,1759.13,"Nelson, Davis and Taylor",Tracyshire,DC,0
26144dcd-e213-423c-a1ad-3667fa9e680a,c0b52bff-b7c1-464e-a506-71d9658c93a5,2025-10-14 02:50:21,1165.3,"Peterson, Chambers and Gordon",Jennifermouth,WY,0
5ba169bc-79db-4256-b7c3-6ebe35d1bcd1,90671464-5dcd-4752-aa6f-d299feabca6b,2025-10-14 02:50:31,951.37,Gray Group,Seanshire,MP,0
cb4fe3f1-badf-4e30-a395-27729aca0aa5,5a219860-d4af-42fd-9892-b61e9e44cff8,2025-10-14 02:50:41,488.92,"Johnson, Hunter and Perry",New Morganville,MS,0
28f15d6b-0c66-47fe-a976-a4df8b317821,c14467c9-b3c9-4ee0-97d3-ef544328298d,2025-10-14 02:50:51,1103.74,Murphy-Payne,East Shannon,HI,0
4d040722-7317-4c2b-976e-9b844f14f2f3,df4704b4-4a66-4774-9048-652a05582e0a,2025-10-14 02:51:01,650.33,Miller-Stone,New Andreaville,UT,0
69ad86fc-31f2-4407-8a75-7e421fff69e4,003223b0-84ac-44ed-ae54-562add4cfe75,2025-10-14 02:51:11,1062.16,Evans-Powell,North Gina,NY,0
a7738dcc-5e46-4308-b47d-8d1ac02b8038,59bf6a09-4b16-4947-b864-c9f83ff3497f,2025-10-14 02:51:21,1952.65,"Foster, Garrett and Irwin",Lake Cherylfort,HI,0
8dae35b0-2df4-4fc1-9cfe-35dd36f0dc39,5e37ac06-5acf-4640-8d94-58305d3a6937,2025-10-14 02:51:31,1356.9,Allen-Wilson,Butlerton,AK,0
259dc96f-45d8-4e96-8525-9cabffaf18cc,e5727b17-9c9e-4133-8b11-5ec49001e13e,2025-10-14 02:51:41,1590.52,Silva Group,Prattbury,PW,0
5c5499f4-7aea-49a2-bf18-634716ded14c,56c72a32-88f6-43df-9f02-1a88bab637ba,2025-10-14 02:51:51,1343.48,"Gordon, Warren and Mccarthy",New Beth,MH,0
b2e059e1-ffc2-4647-8bc9-1ad7ee992fbe,0b2a090f-bb27-4c0b-84a7-2261cbf7df6d,2025-10-14 02:52:01,735.61,House-Frederick,Walshhaven,MN,0
77da81c5-ef22-488b-b9c0-a1e3a3b7a5e9,78467716-698c-494f-bfc3-cc50cc3c6963,2025-10-14 02:52:11,1512.79,"Walker, Carpenter and Brown",South Nathanmouth,LA,0
85069ca3-b7c6-42dc-bc7b-91958538d2d4,3e103847-542e-4ada-94a9-bfd810f32475,2025-10-14 02:52:21,456.51,Oliver PLC,North Kyle,HI,0
9fb420c0-aa01-4180-b554-a40d13bd79db,5a42ee0d-9adf-450a-a07c-76b0d141253a,2025-10-14 02:52:31,710.65,Carter-Walker,Lake Megan,CT,0
6a876135-5bd0-4abc-82c4-c5a879cd84b9,b727d2f6-545b-4a8f-a7f1-c0ed692f3d9b,2025-10-14 02:52:41,1725.92,"Morgan, Dudley and Cruz",Marymouth,TN,0
4d087ca1-e9d2-49be-ad2d-6567cc2fcb30,c51a4708-05ac-4e84-9714-15e3ab91be78,2025-10-14 02:52:51,1363.51,Bell Ltd,Andrewsstad,NV,0
b5df6826-bd93-4d2c-8205-4dbbaedf5c65,af78b03f-cfdf-41c5-947e-df4121f8b2ea,2025-10-14 02:53:01,1276.55,Simmons PLC,Grahamhaven,NE,0
44ff4ad1-b3af-460a-ad8a-f2afda008577,00e37bf2-dd98-4a16-a249-c2cfb99e2881,2025-10-14 02:53:11,738.84,Cruz-Clark,Hodgeschester,CT,0
b01a82e3-fea5-41e3-a83d-9be9a2c61e42,c0d70f34-e281-4854-8b60-fea135a7b572,2025-10-14 02:53:21,738.37,"Wright, Page and Leon",West Krystal,AK,0
3edf562a-4d0a-4bf2-ae58-dbb6308faf5d,858f6690-7298-4993-8c56-e037b60aae88,2025-10-14 02:53:31,1157.81,Matthews Inc,Port Aliciatown,NJ,0
966e329e-8814-46ab-9a13-77f1acf7030b,9ca675a6-bbdc-4346-8762-fff23947464f,2025-10-14 02:53:41,769.33,"Clark, Nelson and Carter",Andersonborough,PA,0
